year,month,day,Location,Temperature,Percipitation,wind_pressure
2021,5,8,Thiruchirappalli,30.87,0.91,98.99
2021,5,9,Thiruchirappalli,31.69,0.54,98.87
2021,5,10,Thiruchirappalli,32.96,0.15,98.82
2021,5,11,Thiruchirappalli,33.62,0.15,98.78
2021,5,12,Thiruchirappalli,34.44,1.66,98.67
2021,5,13,Thiruchirappalli,33.08,7.86,98.62
2021,5,14,Thiruchirappalli,32.23,3.51,98.58
2021,5,15,Thiruchirappalli,30.08,0.54,98.59
2021,5,16,Thiruchirappalli,30.18,1.02,98.68
2021,5,17,Thiruchirappalli,32.48,4.38,98.77
2021,5,18,Thiruchirappalli,31.37,2.28,98.84
2021,5,19,Thiruchirappalli,29.88,16.1,98.8
2021,5,20,Thiruchirappalli,28.54,19.5,98.89
2021,5,21,Thiruchirappalli,28.4,3.31,98.98
2021,5,22,Thiruchirappalli,28.62,0.99,98.88
2021,5,23,Thiruchirappalli,31.64,0.09,98.82
2021,5,24,Thiruchirappalli,30.84,0.01,98.86
2021,5,25,Thiruchirappalli,29.21,4.65,98.78
2021,5,26,Thiruchirappalli,29.44,4.44,98.73
2021,5,27,Thiruchirappalli,31.31,0.01,98.72
2021,5,28,Thiruchirappalli,32.33,0,98.77
2021,5,29,Thiruchirappalli,32.14,0,98.84
2021,5,30,Thiruchirappalli,32.4,0.03,98.81
2021,5,31,Thiruchirappalli,32.6,0.08,98.67
2021,6,1,Thiruchirappalli,32.53,0.25,98.68
2021,6,2,Thiruchirappalli,33.65,5.68,98.69
2021,6,3,Thiruchirappalli,29.4,4.61,98.82
2021,6,4,Thiruchirappalli,27.66,3.21,98.92
2021,6,5,Thiruchirappalli,27.62,14.03,98.98
2021,6,6,Thiruchirappalli,30.34,0.31,98.9
2021,6,7,Thiruchirappalli,30.89,0.08,98.87
2021,6,8,Thiruchirappalli,31.08,1.06,98.82
2021,6,9,Thiruchirappalli,30.29,1.19,98.75
2021,6,10,Thiruchirappalli,31.61,0.15,98.63
2021,6,11,Thiruchirappalli,30.67,0,98.7
2021,6,12,Thiruchirappalli,30.62,2.86,98.75
2021,6,13,Thiruchirappalli,29.48,0.07,98.75
2021,6,14,Thiruchirappalli,28.94,0.01,98.73
2021,6,15,Thiruchirappalli,30.13,0.01,98.67
2021,6,16,Thiruchirappalli,29.95,0.02,98.77
2021,6,17,Thiruchirappalli,30.48,0,98.87
2021,6,18,Thiruchirappalli,30.13,0,98.96
2021,6,19,Thiruchirappalli,29.88,0,99.08
2021,6,20,Thiruchirappalli,30.32,0,99.05
2021,6,21,Thiruchirappalli,30.94,0.27,98.94
2021,6,22,Thiruchirappalli,29.64,3.08,98.87
2021,6,23,Thiruchirappalli,28.48,11.69,98.89
2021,6,24,Thiruchirappalli,29.21,1.43,98.91
2021,6,25,Thiruchirappalli,30.94,0,98.79
2021,6,26,Thiruchirappalli,30.27,0.75,98.75
2021,6,27,Thiruchirappalli,29.73,0.14,98.88
2021,6,28,Thiruchirappalli,29.62,0.18,98.85
2021,6,29,Thiruchirappalli,31,5.54,98.79
2021,6,30,Thiruchirappalli,30.63,4.14,98.75
2021,7,1,Thiruchirappalli,28.86,26.03,98.69
2021,7,2,Thiruchirappalli,28.86,5.06,98.77
2021,7,3,Thiruchirappalli,28.15,2.14,98.84
2021,7,4,Thiruchirappalli,25.95,33.27,98.86
2021,7,5,Thiruchirappalli,28.56,3.89,98.72
2021,7,6,Thiruchirappalli,28.87,0,98.61
2021,7,7,Thiruchirappalli,29.73,3.61,98.6
2021,7,8,Thiruchirappalli,28.92,11.25,98.67
2021,7,9,Thiruchirappalli,27.9,3.9,98.57
2021,7,10,Thiruchirappalli,27.37,0.31,98.54
2021,7,11,Thiruchirappalli,27.86,0.05,98.56
2021,7,12,Thiruchirappalli,28.48,0.03,98.55
2021,7,13,Thiruchirappalli,28.47,0.1,98.59
2021,7,14,Thiruchirappalli,27.48,5.66,98.66
2021,7,15,Thiruchirappalli,28.39,1.69,98.67
2021,7,16,Thiruchirappalli,28.62,1.97,98.84
2021,7,17,Thiruchirappalli,28.76,3.21,98.85
2021,7,18,Thiruchirappalli,27.12,3.44,98.75
2021,7,19,Thiruchirappalli,28.92,0.01,98.8
2021,7,20,Thiruchirappalli,29.97,0.1,98.91
2021,7,21,Thiruchirappalli,29.08,0.07,98.91
2021,7,22,Thiruchirappalli,28.29,0.19,98.67
2021,7,23,Thiruchirappalli,29.11,0.77,98.59
2021,7,24,Thiruchirappalli,28.98,0.02,98.72
2021,7,25,Thiruchirappalli,29.37,1.71,98.83
2021,7,26,Thiruchirappalli,29.46,4.4,98.83
2021,7,27,Thiruchirappalli,26.83,1.49,98.86
2021,7,28,Thiruchirappalli,29.18,0.16,98.87
2021,7,29,Thiruchirappalli,29.74,0,98.86
2021,7,30,Thiruchirappalli,29.39,0,98.96
2021,7,31,Thiruchirappalli,30.45,0.05,98.99
2021,8,1,Thiruchirappalli,30.76,0.01,98.88
2021,8,2,Thiruchirappalli,29.62,0.05,98.91
2021,8,3,Thiruchirappalli,30.33,0,99.06
2021,8,4,Thiruchirappalli,31.15,0,99.05
2021,8,5,Thiruchirappalli,30.48,0.5,98.94
2021,8,6,Thiruchirappalli,30.65,1.37,98.83
2021,8,7,Thiruchirappalli,29.48,7,98.86
2021,8,8,Thiruchirappalli,29.91,1.01,98.9
2021,8,9,Thiruchirappalli,29.5,19.74,98.93
2021,8,10,Thiruchirappalli,28.5,7.77,98.89
2021,8,11,Thiruchirappalli,28.21,5.25,98.86
2021,8,12,Thiruchirappalli,27.12,2.48,98.96
2021,8,13,Thiruchirappalli,26.99,1.38,98.88
2021,8,14,Thiruchirappalli,28.74,2.14,98.71
2021,8,15,Thiruchirappalli,29.73,0.21,98.75
2021,8,16,Thiruchirappalli,29.84,0.01,98.85
2021,8,17,Thiruchirappalli,29,9.9,98.93
2021,8,18,Thiruchirappalli,26.95,13.68,98.86
2021,8,19,Thiruchirappalli,28.78,0.85,98.78
2021,8,20,Thiruchirappalli,28.21,3.69,98.85
2021,8,21,Thiruchirappalli,26.86,8.94,99.02
2021,8,22,Thiruchirappalli,27.1,7.47,98.99
2021,8,23,Thiruchirappalli,26.84,9.7,98.97
2021,8,24,Thiruchirappalli,28.23,9.97,98.92
2021,8,25,Thiruchirappalli,29.66,0.76,98.8
2021,8,26,Thiruchirappalli,29,0.79,98.65
2021,8,27,Thiruchirappalli,27.58,2.06,98.63
2021,8,28,Thiruchirappalli,26.91,1.53,98.57
2021,8,29,Thiruchirappalli,26.76,0.39,98.58
2021,8,30,Thiruchirappalli,28.11,0.01,98.67
2021,8,31,Thiruchirappalli,29.3,1.53,98.72
2021,9,1,Thiruchirappalli,28.3,1.41,98.87
2021,9,2,Thiruchirappalli,26.22,33.86,98.89
2021,9,3,Thiruchirappalli,26.4,18.3,98.85
2021,9,4,Thiruchirappalli,26.51,4.2,98.81
2021,9,5,Thiruchirappalli,27.36,5.93,98.8
2021,9,6,Thiruchirappalli,25.62,4.06,98.78
2021,9,7,Thiruchirappalli,27.3,0.27,98.84
2021,9,8,Thiruchirappalli,26.63,2.47,98.94
2021,9,9,Thiruchirappalli,27.87,0.12,98.99
2021,9,10,Thiruchirappalli,27.71,0.24,98.92
2021,9,11,Thiruchirappalli,27.65,1.63,98.85
2021,9,12,Thiruchirappalli,27.26,0.2,98.78
2021,9,13,Thiruchirappalli,27.46,0.01,98.71
2021,9,14,Thiruchirappalli,27.77,0.01,98.78
2021,9,15,Thiruchirappalli,28.14,3.82,98.84
2021,9,16,Thiruchirappalli,27.97,3,98.81
2021,9,17,Thiruchirappalli,27.61,6.63,98.78
2021,9,18,Thiruchirappalli,27.48,4.5,98.91
2021,9,19,Thiruchirappalli,27.35,12.49,99.03
2021,9,20,Thiruchirappalli,27.3,4.09,98.97
2021,9,21,Thiruchirappalli,27.29,0.93,98.86
2021,9,22,Thiruchirappalli,28.69,0.65,98.7
2021,9,23,Thiruchirappalli,27.66,7.83,98.77
2021,9,24,Thiruchirappalli,27.41,6.28,98.82
2021,9,25,Thiruchirappalli,27.44,5.14,98.77
2021,9,26,Thiruchirappalli,26.48,3.06,98.62
2021,9,27,Thiruchirappalli,27.55,3.92,98.52
2021,9,28,Thiruchirappalli,26.35,0.07,98.78
2021,9,29,Thiruchirappalli,27.83,1.64,98.87
2021,9,30,Thiruchirappalli,27.43,20.34,98.96
2021,10,1,Thiruchirappalli,27.21,9.39,98.93
2021,10,2,Thiruchirappalli,26.37,7.13,98.87
2021,10,3,Thiruchirappalli,27.48,3.4,98.85
2021,10,4,Thiruchirappalli,27.63,2.87,98.8
2021,10,5,Thiruchirappalli,26.43,8.53,98.79
2021,10,6,Thiruchirappalli,27.2,5.71,98.71
2021,10,7,Thiruchirappalli,27.37,0.38,98.75
2021,10,8,Thiruchirappalli,27.22,10.88,98.82
2021,10,9,Thiruchirappalli,26.22,4.22,98.96
2021,10,10,Thiruchirappalli,26.84,6.5,98.9
2021,10,11,Thiruchirappalli,25.78,21.3,98.81
2021,10,12,Thiruchirappalli,25.4,7.64,98.81
2021,10,13,Thiruchirappalli,25.55,2.03,98.76
2021,10,14,Thiruchirappalli,27.46,2.23,98.65
2021,10,15,Thiruchirappalli,27.02,1.92,98.44
2021,10,16,Thiruchirappalli,27.44,13.08,98.37
2021,10,17,Thiruchirappalli,26.27,4.29,98.57
2021,10,18,Thiruchirappalli,26.41,0.62,98.86
2021,10,19,Thiruchirappalli,25.9,3.19,99.08
2021,10,20,Thiruchirappalli,26.18,8.55,99.23
2021,10,21,Thiruchirappalli,26.05,16.16,99.26
2021,10,22,Thiruchirappalli,26.07,4.83,99.3
2021,10,23,Thiruchirappalli,26.29,2.27,99.37
2021,10,24,Thiruchirappalli,26.23,4.67,99.34
2021,10,25,Thiruchirappalli,26.19,7.59,99.17
2021,10,26,Thiruchirappalli,25.92,4.22,99.09
2021,10,27,Thiruchirappalli,26.12,1.05,99.1
2021,10,28,Thiruchirappalli,25.4,2.46,99.11
2021,10,29,Thiruchirappalli,24.32,21.64,99.18
2021,10,30,Thiruchirappalli,24.34,11.55,99.29
2021,10,31,Thiruchirappalli,25.05,16.17,99.19
2021,11,1,Thiruchirappalli,24.75,11.78,99.1
2021,11,2,Thiruchirappalli,24.92,20.8,99.12
2021,11,3,Thiruchirappalli,24.62,19.62,99.15
2021,11,4,Thiruchirappalli,24.88,8.86,99.15
2021,11,5,Thiruchirappalli,24.94,6.03,99.12
2021,11,6,Thiruchirappalli,25.02,15.38,98.99
2021,11,7,Thiruchirappalli,24.8,13.45,98.95
2021,11,8,Thiruchirappalli,24.91,9.09,99.05
2021,11,9,Thiruchirappalli,23.26,35.07,99.12
2021,11,10,Thiruchirappalli,22.79,22.12,98.96
2021,11,11,Thiruchirappalli,23.35,4.6,98.65
2021,11,12,Thiruchirappalli,25.79,7.13,98.73
2021,11,13,Thiruchirappalli,25.64,0.77,98.89
2021,11,14,Thiruchirappalli,25.16,8.76,98.89
2021,11,15,Thiruchirappalli,25.94,7.55,98.79
2021,11,16,Thiruchirappalli,25.85,3.4,98.79
2021,11,17,Thiruchirappalli,25.13,25.12,99
2021,11,18,Thiruchirappalli,23.65,20.03,98.7
2021,11,19,Thiruchirappalli,24.88,11.83,98.38
2021,11,20,Thiruchirappalli,26.14,5.99,98.65
2021,11,21,Thiruchirappalli,25.21,1.5,99.03
2021,11,22,Thiruchirappalli,24.19,2.22,99.12
2021,11,23,Thiruchirappalli,24.55,5.33,99.09
2021,11,24,Thiruchirappalli,24.4,2.49,99.1
2021,11,25,Thiruchirappalli,24.45,23.93,99.04
2021,11,26,Thiruchirappalli,24.46,21.69,99.06
2021,11,27,Thiruchirappalli,23.83,18.03,99.1
2021,11,28,Thiruchirappalli,24,15.08,99.15
2021,11,29,Thiruchirappalli,23.73,16.18,99.29
2021,11,30,Thiruchirappalli,24.01,7.42,99.26
2021,12,1,Thiruchirappalli,25.02,2.54,99.2
2021,12,2,Thiruchirappalli,24.69,0.37,99.2
2021,12,3,Thiruchirappalli,23.02,0.02,99.25
2021,12,4,Thiruchirappalli,24.26,0.68,99.25
2021,12,5,Thiruchirappalli,26.05,4.37,99.21
2021,12,6,Thiruchirappalli,25.95,1.73,99.19
2021,12,7,Thiruchirappalli,24.98,0.03,99.25
2021,12,8,Thiruchirappalli,24.53,0.09,99.27
2021,12,9,Thiruchirappalli,23.83,1.5,99.36
2021,12,10,Thiruchirappalli,23.97,0.09,99.45
2021,12,11,Thiruchirappalli,24.49,3.59,99.39
2021,12,12,Thiruchirappalli,24.44,2.23,99.41
2021,12,13,Thiruchirappalli,24.26,1.7,99.31
2021,12,14,Thiruchirappalli,24.23,2.31,99.26
2021,12,15,Thiruchirappalli,24.03,1.37,99.32
2021,12,16,Thiruchirappalli,23.26,0.22,99.42
2021,12,17,Thiruchirappalli,22.31,0.03,99.51
2021,12,18,Thiruchirappalli,22.36,0,99.44
2021,12,19,Thiruchirappalli,21.69,0,99.56
2021,12,20,Thiruchirappalli,21.76,0,99.56
2021,12,21,Thiruchirappalli,21.49,0,99.6
2021,12,22,Thiruchirappalli,21.04,0,99.49
2021,12,23,Thiruchirappalli,20.12,0,99.42
2021,12,24,Thiruchirappalli,20.73,0,99.44
2021,12,25,Thiruchirappalli,21.27,0,99.48
2021,12,26,Thiruchirappalli,21.58,0,99.6
2021,12,27,Thiruchirappalli,22.03,0,99.61
2021,12,28,Thiruchirappalli,22.15,0.11,99.53
2021,12,29,Thiruchirappalli,22.14,0.02,99.45
2021,12,30,Thiruchirappalli,22.84,5.36,99.49
2021,12,31,Thiruchirappalli,24.4,9.6,99.53
2022,1,1,Thiruchirappalli,24.35,20.95,99.58
2022,1,2,Thiruchirappalli,23.93,4.38,99.51
2022,1,3,Thiruchirappalli,23.12,0,99.51
2022,1,4,Thiruchirappalli,22.55,0,99.55
2022,1,5,Thiruchirappalli,22.18,0,99.52
2022,1,6,Thiruchirappalli,23.25,0.01,99.44
2022,1,7,Thiruchirappalli,23.7,0.01,99.47
2022,1,8,Thiruchirappalli,23.45,0,99.49
2022,1,9,Thiruchirappalli,23.26,0,99.37
2022,1,10,Thiruchirappalli,23.69,0,99.35
2022,1,11,Thiruchirappalli,24.03,0.06,99.34
2022,1,12,Thiruchirappalli,24.6,0.05,99.3
2022,1,13,Thiruchirappalli,25.26,0,99.24
2022,1,14,Thiruchirappalli,25.2,0,99.21
2022,1,15,Thiruchirappalli,24.97,0.02,99.29
2022,1,16,Thiruchirappalli,24.52,1.16,99.44
2022,1,17,Thiruchirappalli,24.19,1.56,99.58
2022,1,18,Thiruchirappalli,23.29,0.14,99.57
2022,1,19,Thiruchirappalli,22.94,0,99.4
2022,1,20,Thiruchirappalli,22.39,0,99.25
2022,1,21,Thiruchirappalli,23.49,0,99.26
2022,1,22,Thiruchirappalli,24.75,0,99.07
2022,1,23,Thiruchirappalli,25.25,0,99.07
2022,1,24,Thiruchirappalli,25.25,0.05,99.04
2022,1,25,Thiruchirappalli,24.89,0.22,99.07
2022,1,26,Thiruchirappalli,24.41,0.08,99.13
2022,1,27,Thiruchirappalli,23.89,0.02,99.19
2022,1,28,Thiruchirappalli,23.92,0.3,99.31
2022,1,29,Thiruchirappalli,24.66,0.79,99.37
2022,1,30,Thiruchirappalli,24.97,0.34,99.31
2022,1,31,Thiruchirappalli,25.33,0,99.24
2022,2,1,Thiruchirappalli,25.07,0,99.2
2022,2,2,Thiruchirappalli,23.12,0,99.29
2022,2,3,Thiruchirappalli,23.16,0,99.27
2022,2,4,Thiruchirappalli,25.15,0,99.09
2022,2,5,Thiruchirappalli,26.23,0,99.17
2022,2,6,Thiruchirappalli,25.68,0,99.41
2022,2,7,Thiruchirappalli,25.03,0,99.44
2022,2,8,Thiruchirappalli,24.04,0,99.33
2022,2,9,Thiruchirappalli,23.41,0,99.31
2022,2,10,Thiruchirappalli,24.55,0.72,99.24
2022,2,11,Thiruchirappalli,25.1,7.81,99.23
2022,2,12,Thiruchirappalli,25.03,3.69,99.21
2022,2,13,Thiruchirappalli,25.2,0.08,99.13
2022,2,14,Thiruchirappalli,25.44,0.18,99.15
2022,2,15,Thiruchirappalli,24.91,0.13,99.14
2022,2,16,Thiruchirappalli,25.01,0,98.97
2022,2,17,Thiruchirappalli,25.41,0,98.89
2022,2,18,Thiruchirappalli,25.93,0.07,99.05
2022,2,19,Thiruchirappalli,25.76,0.06,99.27
2022,2,20,Thiruchirappalli,27.24,0,99.19
2022,2,21,Thiruchirappalli,28.49,0,99.06
2022,2,22,Thiruchirappalli,27.84,0,99.23
2022,2,23,Thiruchirappalli,26.8,0.07,99.48
2022,2,24,Thiruchirappalli,26.36,0.11,99.55
2022,2,25,Thiruchirappalli,25.89,0,99.47
2022,2,26,Thiruchirappalli,27.11,0.24,99.44
2022,2,27,Thiruchirappalli,27.67,0.06,99.44
2022,2,28,Thiruchirappalli,26.73,0,99.42
2022,3,1,Thiruchirappalli,26.78,0,99.39
2022,3,2,Thiruchirappalli,26.55,0,99.33
2022,3,3,Thiruchirappalli,26.51,0,99.27
2022,3,4,Thiruchirappalli,27.01,0.84,99.23
2022,3,5,Thiruchirappalli,27.64,0.01,99.17
2022,3,6,Thiruchirappalli,28.01,0.78,99.11
2022,3,7,Thiruchirappalli,27.16,8.31,99.2
2022,3,8,Thiruchirappalli,28.44,0.09,99.23
2022,3,9,Thiruchirappalli,28.23,0,99.16
2022,3,10,Thiruchirappalli,28.05,0,99.12
2022,3,11,Thiruchirappalli,27.73,0,99.08
2022,3,12,Thiruchirappalli,27.55,0,99.01
2022,3,13,Thiruchirappalli,28.08,0,99.07
2022,3,14,Thiruchirappalli,28.87,0,99.09
2022,3,15,Thiruchirappalli,28.89,0,98.97
2022,3,16,Thiruchirappalli,30.05,0,98.87
2022,3,17,Thiruchirappalli,30.19,0,98.85
2022,3,18,Thiruchirappalli,30.47,0,98.82
2022,3,19,Thiruchirappalli,32.05,0,98.79
2022,3,20,Thiruchirappalli,33,0.14,98.72
2022,3,21,Thiruchirappalli,33.5,3.44,98.77
2022,3,22,Thiruchirappalli,31.68,4.12,98.82
2022,3,23,Thiruchirappalli,31.23,2.13,98.83
2022,3,24,Thiruchirappalli,31.92,0.22,98.84
2022,3,25,Thiruchirappalli,32.2,0.63,98.94
2022,3,26,Thiruchirappalli,32.42,0.73,99.14
2022,3,27,Thiruchirappalli,32.33,0.28,99.16
2022,3,28,Thiruchirappalli,33.02,0,99.13
2022,3,29,Thiruchirappalli,32.94,0,98.99
2022,3,30,Thiruchirappalli,33.32,0.08,98.95
2022,3,31,Thiruchirappalli,33.28,0.01,99
2022,4,1,Thiruchirappalli,33.01,0.01,99.01
2022,4,2,Thiruchirappalli,33.64,0.13,99.1
2022,4,3,Thiruchirappalli,32.62,1.23,99.05
2022,4,4,Thiruchirappalli,32.83,0.2,99.12
2022,4,5,Thiruchirappalli,33.14,0.06,99.28
2022,4,6,Thiruchirappalli,32.76,0.87,99.29
2022,4,7,Thiruchirappalli,32.83,0.08,99.17
2022,4,8,Thiruchirappalli,32.73,1.98,99.09
2022,4,9,Thiruchirappalli,30.08,3.23,99.02
2022,4,10,Thiruchirappalli,30.8,6.07,98.96
2022,4,11,Thiruchirappalli,29.86,3.04,98.88
2022,4,12,Thiruchirappalli,30.11,3.57,98.82
2022,4,13,Thiruchirappalli,28.98,6.48,98.8
2022,4,14,Thiruchirappalli,28.87,3.9,98.89
2022,4,15,Thiruchirappalli,32.48,0.51,98.78
2022,4,16,Thiruchirappalli,31.65,2.88,98.69
2022,4,17,Thiruchirappalli,31.62,5.48,98.75
2022,4,18,Thiruchirappalli,30.92,3.15,98.91
2022,4,19,Thiruchirappalli,32.83,0.13,99.02
2022,4,20,Thiruchirappalli,32.25,0,98.89
2022,4,21,Thiruchirappalli,31.54,0,98.87
2022,4,22,Thiruchirappalli,31.55,2.03,98.98
2022,4,23,Thiruchirappalli,28.4,10.61,99.09
2022,4,24,Thiruchirappalli,31.91,1.19,98.88
2022,4,25,Thiruchirappalli,31.62,0,98.83
2022,4,26,Thiruchirappalli,32.55,0,98.87
2022,4,27,Thiruchirappalli,33.03,0,98.85
2022,4,28,Thiruchirappalli,32.58,0,98.92
2022,4,29,Thiruchirappalli,32.86,0.02,98.88
2022,4,30,Thiruchirappalli,33.07,0.06,98.72
2022,5,1,Thiruchirappalli,34.25,0.49,98.6
2022,5,2,Thiruchirappalli,34.09,0.74,98.58
2022,5,3,Thiruchirappalli,31.53,4.11,98.71
2022,5,4,Thiruchirappalli,31.65,2.31,98.81
2022,5,5,Thiruchirappalli,31.76,2.54,98.77
2022,5,6,Thiruchirappalli,31.65,2.2,98.76
2022,5,7,Thiruchirappalli,32.94,2.44,98.62
2022,5,8,Thiruchirappalli,33.54,0.12,98.45
2022,5,9,Thiruchirappalli,31.87,2.05,98.38
2022,5,10,Thiruchirappalli,30.93,0.11,98.39
2022,5,11,Thiruchirappalli,32.56,0.06,98.4
2022,5,12,Thiruchirappalli,32.45,2.75,98.57
2022,5,13,Thiruchirappalli,32.19,1.7,98.54
2022,5,14,Thiruchirappalli,31.62,5.94,98.6
2022,5,15,Thiruchirappalli,28.26,18.9,98.72
2022,5,16,Thiruchirappalli,27.64,1.84,98.62
2022,5,17,Thiruchirappalli,28.61,8.21,98.5
2022,5,18,Thiruchirappalli,29.69,1.52,98.53
2022,5,19,Thiruchirappalli,29.79,1.04,98.71
2022,5,20,Thiruchirappalli,30.44,0.77,98.81
2022,5,21,Thiruchirappalli,29.72,0.1,98.75
2022,5,22,Thiruchirappalli,31.49,0.02,98.59
2022,5,23,Thiruchirappalli,32.74,0.02,98.48
2022,5,24,Thiruchirappalli,33.37,2.98,98.7
2022,5,25,Thiruchirappalli,30.24,5.28,98.88
2022,5,26,Thiruchirappalli,30.29,1.83,98.93
2022,5,27,Thiruchirappalli,31.37,0.99,98.86
2022,5,28,Thiruchirappalli,30.8,1.08,98.79
2022,5,29,Thiruchirappalli,29.44,8.35,98.79
2022,5,30,Thiruchirappalli,30.37,4.71,98.7
2022,5,31,Thiruchirappalli,31.23,2.07,98.64
2022,6,1,Thiruchirappalli,30.02,0.24,98.63
2022,6,2,Thiruchirappalli,31.53,0.07,98.61
2022,6,3,Thiruchirappalli,30.75,0,98.61
2022,6,4,Thiruchirappalli,30.44,0.01,98.66
2022,6,5,Thiruchirappalli,30.08,7.91,98.67
2022,6,6,Thiruchirappalli,27.94,20.7,98.75
2022,6,7,Thiruchirappalli,29.66,4.5,98.77
2022,6,8,Thiruchirappalli,29.81,0,98.73
2022,6,9,Thiruchirappalli,30.25,0,98.69
2022,6,10,Thiruchirappalli,29.54,0.01,98.77
2022,6,11,Thiruchirappalli,30.9,0.04,98.82
2022,6,12,Thiruchirappalli,29.39,1.47,98.83
2022,6,13,Thiruchirappalli,30.01,0.14,98.87
2022,6,14,Thiruchirappalli,29.19,11.53,98.82
2022,6,15,Thiruchirappalli,28.31,8.97,98.77
2022,6,16,Thiruchirappalli,28.1,9.76,98.76
2022,6,17,Thiruchirappalli,26.68,18.59,98.8
2022,6,18,Thiruchirappalli,27.06,2.87,98.82
2022,6,19,Thiruchirappalli,27.77,5.47,98.81
2022,6,20,Thiruchirappalli,28.47,1.41,98.72
2022,6,21,Thiruchirappalli,28.86,2.47,98.61
2022,6,22,Thiruchirappalli,28.09,1.42,98.75
2022,6,23,Thiruchirappalli,28.87,0.16,98.84
2022,6,24,Thiruchirappalli,27.84,0.32,98.8
2022,6,25,Thiruchirappalli,28.31,0.03,98.61
2022,6,26,Thiruchirappalli,29.53,0,98.63
2022,6,27,Thiruchirappalli,30.34,0,98.75
2022,6,28,Thiruchirappalli,29.76,0,98.73
2022,6,29,Thiruchirappalli,30.58,0.07,98.58
2022,6,30,Thiruchirappalli,28.47,1.44,98.63
2022,7,1,Thiruchirappalli,29.45,1.6,98.58
2022,7,2,Thiruchirappalli,28.14,0.87,98.53
2022,7,3,Thiruchirappalli,28.66,0.4,98.55
2022,7,4,Thiruchirappalli,29.36,0.04,98.56
2022,7,5,Thiruchirappalli,28.53,0.05,98.56
2022,7,6,Thiruchirappalli,29.4,0.04,98.66
2022,7,7,Thiruchirappalli,28.27,2.92,98.86
2022,7,8,Thiruchirappalli,29.25,0.13,98.76
2022,7,9,Thiruchirappalli,28,0.05,98.62
2022,7,10,Thiruchirappalli,29.37,0.1,98.65
2022,7,11,Thiruchirappalli,29.19,1.74,98.83
2022,7,12,Thiruchirappalli,28.94,0.38,98.8
2022,7,13,Thiruchirappalli,29.58,0.37,98.62
2022,7,14,Thiruchirappalli,29.37,0.15,98.54
2022,7,15,Thiruchirappalli,29.81,0,98.61
2022,7,16,Thiruchirappalli,29.67,1.21,98.69
2022,7,17,Thiruchirappalli,29.87,1.14,98.74
2022,7,18,Thiruchirappalli,28.65,0.68,98.83
2022,7,19,Thiruchirappalli,31.09,0.66,98.77
2022,7,20,Thiruchirappalli,29.59,1.1,98.76
2022,7,21,Thiruchirappalli,30.2,8.49,98.71
2022,7,22,Thiruchirappalli,27.24,31.26,98.8
2022,7,23,Thiruchirappalli,28.17,2.84,98.73
2022,7,24,Thiruchirappalli,28.56,1.91,98.73
2022,7,25,Thiruchirappalli,29.34,4.17,98.79
2022,7,26,Thiruchirappalli,26.89,13.99,98.89
2022,7,27,Thiruchirappalli,28.01,6.59,98.85
2022,7,28,Thiruchirappalli,28.56,1.21,98.89
2022,7,29,Thiruchirappalli,28.8,4.12,98.88
2022,7,30,Thiruchirappalli,29.99,4.57,98.76
2022,7,31,Thiruchirappalli,28.31,6.32,98.6
2022,8,1,Thiruchirappalli,28.1,11.65,98.52
2022,8,2,Thiruchirappalli,26.89,8.71,98.43
2022,8,3,Thiruchirappalli,25.88,3.89,98.47
2022,8,4,Thiruchirappalli,25.69,3.26,98.52
2022,8,5,Thiruchirappalli,27.66,0.11,98.64
2022,8,6,Thiruchirappalli,27.63,0.53,98.61
2022,8,7,Thiruchirappalli,27.67,0.26,98.56
2022,8,8,Thiruchirappalli,27.58,0.18,98.53
2022,8,9,Thiruchirappalli,28.69,0.04,98.54
2022,8,10,Thiruchirappalli,28.43,0,98.57
2022,8,11,Thiruchirappalli,29.52,0,98.67
2022,8,12,Thiruchirappalli,29.03,0,98.78
2022,8,13,Thiruchirappalli,28.37,0,98.79
2022,8,14,Thiruchirappalli,29.53,0,98.8
2022,8,15,Thiruchirappalli,30.99,0,98.9
2022,8,16,Thiruchirappalli,30.3,0.16,98.89
2022,8,17,Thiruchirappalli,29.19,2.28,98.91
2022,8,18,Thiruchirappalli,27.93,2.89,98.84
2022,8,19,Thiruchirappalli,28.46,6.15,98.8
2022,8,20,Thiruchirappalli,29.08,0.57,98.82
2022,8,21,Thiruchirappalli,29,3.91,98.77
2022,8,22,Thiruchirappalli,28.7,9.92,98.74
2022,8,23,Thiruchirappalli,27.71,6.49,98.75
2022,8,24,Thiruchirappalli,27.08,3.45,98.89
2022,8,25,Thiruchirappalli,26.25,6.12,98.78
2022,8,26,Thiruchirappalli,27.38,10.23,98.72
2022,8,27,Thiruchirappalli,26.9,7.05,98.71
2022,8,28,Thiruchirappalli,26.71,15.91,98.69
2022,8,29,Thiruchirappalli,27.83,2.16,98.76
2022,8,30,Thiruchirappalli,27.94,5.33,98.8
2022,8,31,Thiruchirappalli,26.72,5.89,98.79
2022,9,1,Thiruchirappalli,26.32,5.26,98.82
2022,9,2,Thiruchirappalli,27.96,1.01,98.87
2022,9,3,Thiruchirappalli,29.05,0.21,98.82
2022,9,4,Thiruchirappalli,28.23,19.04,98.77
2022,9,5,Thiruchirappalli,27.75,15.21,98.75
2022,9,6,Thiruchirappalli,27.27,5.34,98.74
2022,9,7,Thiruchirappalli,26.17,7.04,98.82
